"Reward","acc","accuracy","average_response_time","avg_rt","background","blocknr","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_con_resp","correct_con_resp_1","correct_dec_resp_2","correct_new_keyboard_response","correct_pre_resp","correct_response","count_Conditioning_1","count_Conditioning_1_2","count_ITI","count_ITI_1","count_Init","count_MEMO","count_Pause","count_Preconditioning","count_block","count_block_loop","count_block_seq","count_choice_3","count_choice_select_l","count_choice_select_r","count_chose_stim","count_con_resp","count_con_resp_1","count_cond","count_cond_1","count_cond_1_3","count_cond_3","count_conditionning","count_condphase2","count_counter1","count_counter1_1","count_counter1_1_1","count_counter2","count_counter2_2","count_counter2_2_1","count_dec_resp_2","count_decisionphase","count_deterresponse","count_distr","count_experiment","count_fixation_cross_2","count_fixation_dot","count_fixation_dot_1","count_fixation_dot_1_1","count_fixation_dot_1_2","count_fixation_dot_1_2_1","count_fixation_dot_1_2_2","count_get_stims","count_instructions","count_keepitup","count_keepitup2_2","count_keepitup_1","count_keepitup_2","count_logger_con","count_logger_con_1","count_logger_dec_2","count_logger_pre","count_memo_1","count_money","count_new_form_text_display","count_new_form_text_display_1","count_new_inline_script_5","count_new_keyboard_response","count_new_logger","count_new_loop","count_new_loop_1","count_new_loop_1_2","count_new_reset_feedback","count_new_reset_feedback_1","count_new_reset_feedback_1_2","count_new_sequence_1","count_new_sequence_1_1_2","count_new_sequence_1_2","count_pairs_sequence","count_position","count_position_1","count_position_2","count_pposition","count_pposition_1","count_pposition_1_1","count_pre_resp","count_reseq","count_reset_feedback","count_select_l","count_select_r","count_selectd_l","count_selectd_r","count_show_stim","count_sleep","count_target_1","count_tooslow","count_tooslow_1","count_tooslow_1_1","count_trial","count_trial_seq","count_trial_sequence","counter","datetime","description","disable_garbage_collection","dur","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","image","keyboard_backend","live_row","live_row_Preconditioning","live_row_block_loop","logfile","money","mouse_backend","mp","mposition","old","opensesame_codename","opensesame_version","paired","penalty","pos1","pos2","poscircle","position","pp","pposition","repeat_cycle","response","response_Pause","response_con_resp","response_con_resp_1","response_dec_resp_2","response_new_keyboard_response","response_pre_resp","response_time","response_time_Pause","response_time_con_resp","response_time_con_resp_1","response_time_dec_resp_2","response_time_new_keyboard_response","response_time_pre_resp","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim1","stim2","subject_nr","subject_parity","time_Conditioning_1","time_Conditioning_1_2","time_ITI","time_ITI_1","time_Init","time_MEMO","time_Pause","time_Preconditioning","time_block","time_block_loop","time_block_seq","time_choice_3","time_choice_select_l","time_choice_select_r","time_chose_stim","time_con_resp","time_con_resp_1","time_cond","time_cond_1","time_cond_1_3","time_cond_3","time_conditionning","time_condphase2","time_counter1","time_counter1_1","time_counter1_1_1","time_counter2","time_counter2_2","time_counter2_2_1","time_dec_resp_2","time_decisionphase","time_deterresponse","time_distr","time_experiment","time_fixation_cross_2","time_fixation_dot","time_fixation_dot_1","time_fixation_dot_1_1","time_fixation_dot_1_2","time_fixation_dot_1_2_1","time_fixation_dot_1_2_2","time_get_stims","time_instructions","time_keepitup","time_keepitup2_2","time_keepitup_1","time_keepitup_2","time_logger_con","time_logger_con_1","time_logger_dec_2","time_logger_pre","time_memo_1","time_money","time_new_form_text_display","time_new_form_text_display_1","time_new_inline_script_5","time_new_keyboard_response","time_new_logger","time_new_loop","time_new_loop_1","time_new_loop_1_2","time_new_reset_feedback","time_new_reset_feedback_1","time_new_reset_feedback_1_2","time_new_sequence_1","time_new_sequence_1_1_2","time_new_sequence_1_2","time_pairs_sequence","time_position","time_position_1","time_position_2","time_pposition","time_pposition_1","time_pposition_1_1","time_pre_resp","time_reseq","time_reset_feedback","time_select_l","time_select_r","time_selectd_l","time_selectd_r","time_show_stim","time_sleep","time_target_1","time_tooslow","time_tooslow_1","time_tooslow_1_1","time_trial","time_trial_seq","time_trial_sequence","title","total_correct","total_response_time","total_responses","trialnr","uniform_coordinates","width"
"NA","0","0","1177.117866575718","1177.117866575718","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","74","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","74","NA","NA","NA","NA","NA","NA","0","NA","NA","74","NA","NA","NA","NA","74","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","74","NA","0","NA","NA","NA","NA","NA","NA","74","NA","NA","NA","NA","NA","74","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","74","0","74","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","right","right","NA","NA","NA","NA","right","975.8672975003719","7311.959996819496","NA","NA","NA","NA","975.8672975003719","2","psycho","1024","2","48000","-16","experiment","downhillski.jpg","mountain-snow-walking-snow-mountain-winter-landscapeCC.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","635476.6254983842","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","636953.4467980266","NA","NA","NA","NA","638477.9887013137","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","635976.6655005515","NA","NA","NA","NA","NA","NA","NA","NA","635976.601600647","NA","NA","NA","NA","NA","635460.1199999452","Semantic link","0","88283.83999317884","75","NA","yes","1024"
"NA","0","0","1169.6713604523163","1169.6713604523163","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","75","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","75","NA","NA","NA","NA","NA","NA","0","NA","NA","75","NA","NA","NA","NA","75","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","75","NA","0","NA","NA","NA","NA","NA","NA","75","NA","NA","NA","NA","NA","75","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","75","0","75","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","right","right","NA","NA","NA","NA","right","611.183401197195","7311.959996819496","NA","NA","NA","NA","611.183401197195","2","psycho","1024","2","48000","-16","experiment","beachumbrella01.jpg","Stavronikita_BeachCC.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","638593.2933986187","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","639705.2510008216","NA","NA","NA","NA","641587.3720981181","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","639093.3459997177","NA","NA","NA","NA","NA","NA","NA","NA","639093.2805985212","NA","NA","NA","NA","NA","638588.4022004902","Semantic link","0","88895.02339437604","76","NA","yes","1024"
"NA","0","0","1186.8838090207669","1186.8838090207669","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","76","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","76","NA","NA","NA","NA","NA","NA","0","NA","NA","76","NA","NA","NA","NA","76","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","76","NA","0","NA","NA","NA","NA","NA","NA","76","NA","NA","NA","NA","NA","76","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","76","0","76","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","None","right","NA","NA","NA","NA","None","2495.0299002230167","7311.959996819496","NA","NA","NA","NA","2495.0299002230167","2","psycho","1024","2","48000","-16","experiment","f_fire_escape_google_13_8_1_fire_escape.jpg","f_fire_escape_google_13_8_1_fire_escape.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","641726.6279011965","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","644722.2354002297","NA","NA","NA","NA","644722.315300256","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","642226.6748994589","NA","NA","NA","NA","NA","NA","NA","NA","642226.6107983887","NA","NA","NA","NA","NA","641712.3940996826","Semantic link","0","91390.05329459906","77","NA","yes","1024"
"NA","0","0","1186.9645768728776","1186.9645768728776","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","77","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","77","NA","NA","NA","NA","NA","NA","0","NA","NA","77","NA","NA","NA","NA","77","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","77","NA","0","NA","NA","NA","NA","NA","NA","77","NA","NA","NA","NA","NA","77","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","77","0","77","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","left","right","NA","NA","NA","NA","left","1193.1837014853954","7311.959996819496","NA","NA","NA","NA","1193.1837014853954","2","psycho","1024","2","48000","-16","experiment","trafficlight.jpg","Farm_Kartoffelfeld_SchwedenCC.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","644843.310598284","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","646537.2714996338","NA","NA","NA","NA","647837.3262993991","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","645343.3476984501","NA","NA","NA","NA","NA","NA","NA","NA","645343.2820998132","NA","NA","NA","NA","NA","644836.1378014088","Semantic link","0","92583.23699608445","78","NA","yes","1024"
"NA","0","0","1203.5223455463029","1203.5223455463029","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","78","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","78","NA","NA","NA","NA","NA","NA","0","NA","NA","78","NA","NA","NA","NA","78","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","78","NA","0","NA","NA","NA","NA","NA","NA","78","NA","NA","NA","NA","NA","78","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","78","0","78","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","None","right","NA","NA","NA","NA","None","2495.0283020734787","7311.959996819496","NA","NA","NA","NA","2495.0283020734787","2","psycho","1024","2","48000","-16","experiment","anchor.jpg","anchor.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","647943.3108009398","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","650938.9296993613","NA","NA","NA","NA","650939.0112012625","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","648443.3607980609","NA","NA","NA","NA","NA","NA","NA","NA","648443.2953000069","NA","NA","NA","NA","NA","647935.3324994445","Semantic link","0","95078.26529815793","79","NA","yes","1024"
"NA","0","0","1195.7839687354863","1195.7839687354863","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","79","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","79","NA","NA","NA","NA","NA","NA","0","NA","NA","79","NA","NA","NA","NA","79","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","79","NA","0","NA","NA","NA","NA","NA","NA","79","NA","NA","NA","NA","NA","79","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","79","0","79","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","left","right","NA","NA","NA","NA","left","584.4522006809711","7311.959996819496","NA","NA","NA","NA","584.4522006809711","2","psycho","1024","2","48000","-16","experiment","electrictoothbrush01c.jpg","b_bathroom_bothroom99.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","651059.9713996053","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","652145.302399993","NA","NA","NA","NA","654056.0875013471","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","651560.0728988647","NA","NA","NA","NA","NA","NA","NA","NA","651559.99949947","NA","NA","NA","NA","NA","651052.1834008396","Semantic link","0","95662.7174988389","80","NA","yes","1024"
"NA","0","0","1195.0932123502832","1195.0932123502832","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","80","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","80","NA","NA","NA","NA","NA","NA","0","NA","NA","80","NA","NA","NA","NA","80","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","80","NA","0","NA","NA","NA","NA","NA","NA","80","NA","NA","NA","NA","NA","80","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","80","0","80","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","right","right","NA","NA","NA","NA","right","1139.8327015340328","7311.959996819496","NA","NA","NA","NA","1139.8327015340328","2","psycho","1024","2","48000","-16","experiment","hardhat02.jpg","d_dining_room_indoor_0582.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","654176.6519993544","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","655817.429497838","NA","NA","NA","NA","657165.4294990003","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","654676.6966991127","NA","NA","NA","NA","NA","NA","NA","NA","654676.6319014132","NA","NA","NA","NA","NA","654166.565798223","Semantic link","0","96802.55020037293","81","NA","yes","1024"
"NA","0","0","1192.8984695454924","1192.8984695454924","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","81","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","81","NA","NA","NA","NA","NA","NA","0","NA","NA","81","NA","NA","NA","NA","81","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","81","NA","0","NA","NA","NA","NA","NA","NA","81","NA","NA","NA","NA","NA","81","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","81","0","81","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","left","right","NA","NA","NA","NA","left","1015.1243023574352","7311.959996819496","NA","NA","NA","NA","1015.1243023574352","2","psycho","1024","2","48000","-16","experiment","tennisracket.jpg","Tennis_CourtCC.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","657293.3221012354","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","658809.278100729","NA","NA","NA","NA","660293.8379012048","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","657793.4085987508","NA","NA","NA","NA","NA","NA","NA","NA","657793.340601027","NA","NA","NA","NA","NA","657275.9607993066","Semantic link","0","97817.67450273037","82","NA","yes","1024"
"NA","0","0","1186.6445217326464","1186.6445217326464","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","82","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","82","NA","NA","NA","NA","NA","NA","0","NA","NA","82","NA","NA","NA","NA","82","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","82","NA","0","NA","NA","NA","NA","NA","NA","82","NA","NA","NA","NA","NA","82","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","82","0","82","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","left","right","NA","NA","NA","NA","left","673.8208010792732","7311.959996819496","NA","NA","NA","NA","673.8208010792732","2","psycho","1024","2","48000","-16","experiment","cookingpot.jpg","k_kitchen_IMG_3734.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","660426.6524985433","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","661601.2715995312","NA","NA","NA","NA","663418.7991991639","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","660926.7081990838","NA","NA","NA","NA","NA","NA","NA","NA","660926.6440980136","NA","NA","NA","NA","NA","660407.4769988656","Semantic link","0","98491.49530380964","83","NA","yes","1024"
"NA","0","0","1184.1981429163188","1184.1981429163188","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","83","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","83","NA","NA","NA","NA","NA","NA","0","NA","NA","83","NA","NA","NA","NA","83","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","83","NA","0","NA","NA","NA","NA","NA","NA","83","NA","NA","NA","NA","NA","83","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","83","0","83","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","left","right","NA","NA","NA","NA","left","981.1487011611462","7311.959996819496","NA","NA","NA","NA","981.1487011611462","2","psycho","1024","2","48000","-16","experiment","bowlingpin.jpg","b_bedroom_pittsburgh_IMG_4079.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","663543.3179996908","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","665025.3271982074","NA","NA","NA","NA","666543.7912009656","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","664043.3773994446","NA","NA","NA","NA","NA","NA","NA","NA","664043.3108992875","NA","NA","NA","NA","NA","663529.8289991915","Semantic link","0","99472.64400497079","84","NA","yes","1024"
"NA","0","0","1199.6197000584182","1199.6197000584182","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","84","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","84","NA","NA","NA","NA","NA","NA","0","NA","NA","84","NA","NA","NA","NA","84","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","84","NA","0","NA","NA","NA","NA","NA","NA","84","NA","NA","NA","NA","NA","84","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","84","0","84","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","None","right","NA","NA","NA","NA","None","2495.030499994755","7311.959996819496","NA","NA","NA","NA","2495.030499994755","2","psycho","1024","2","48000","-16","experiment","Boxe_1CC.jpg","Boxe_1CC.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","666676.6702979803","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","669672.3338998854","NA","NA","NA","NA","669672.4161989987","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","667176.7162010074","NA","NA","NA","NA","NA","NA","NA","NA","667176.6513995826","NA","NA","NA","NA","NA","666662.1135994792","Semantic link","0","101967.67450496554","85","NA","yes","1024"
"NA","0","0","1214.682539621758","1214.682539621758","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","85","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","85","NA","NA","NA","NA","NA","NA","0","NA","NA","85","NA","NA","NA","NA","85","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","85","NA","0","NA","NA","NA","NA","NA","NA","85","NA","NA","NA","NA","NA","85","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","85","0","85","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","None","right","NA","NA","NA","NA","None","2495.023902505636","7311.959996819496","NA","NA","NA","NA","2495.023902505636","2","psycho","1024","2","48000","-16","experiment","discoball.jpg","discoball.jpg","13","odd","NA","NA","NA","NA","NA","NA","596776.5779010952","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","669793.3541983366","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","672788.9824993908","NA","NA","NA","NA","672789.063397795","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","670293.3847978711","NA","NA","NA","NA","NA","NA","NA","NA","670293.319799006","NA","NA","NA","NA","NA","669789.2117984593","Semantic link","0","104462.69840747118","86","NA","yes","1024"
